comment_id,reply_to_comment_id,comment_nr,content_id,comment_text,LABEL
999,,311,19,"Dle. Emanuel Ungurean,du-te in zonele majoritar maghiare si stai o luna pe acolo in ""vacanta"",si apoi hai si ne povesteste cum a fost,ce zici?faci experimentul acesta?Adica dumneata spui ca ura naste ura,nu?ia stai o luna acolo intre ei si apoi hai si zi-ne daca ti-a placut.Pai ce ai vrea?sa stam cu mana in san?ei de 1 decembrie tin doliu,pe Avram Iancu…il spanzura prin piete,dar nu...tot noi romanii suntem aia rai si-a dracu' nu?Nu cumva ai vrea sa mergem sa le pupam picioarele?sau sa plecam noi din ardeal si sa-i lasam pe i aici sa-si faca mendrele?Eu cred ca daca dumneata ai fi avut vreo ruda care sa fie ucisa nevinovata de trupele horthyste,nu cred ca mai veneai acum cu articolul asta!De masacrul de la Ip,AI AUZIT NU?",0
1000,,313,19,gest necugetat si sfidator? care? ca a avut drapelul tarii in care traieste? oare faptul ca ungurii huiduie cand acesti elevi canta imnul tarii nu e sfidator?,0
1001,,314,19,"Aceasta pitipoanca mica nu are cei 7 ani de acasa sa mearga in pizda masii cu familia ei de ratati sovini imputiti , sunt roman dar copila asta handicapata merita o bataie buna sa-si vada de treaba ei si sa nu provoce ungurii de ziua lor.",1
1002,,315,19,":)) te pomeni ca ii condusa de lotzi si peshta si de aia e Romania ultima tara din UE, stimata dana care condamna generalizarea in aceeasi propozitie in care generalizeaza. o sa fiu bine primit, sunt bine primit, asa cum toata intelectualitatea transilvaneana a fot bine primita afara de-a lungul buciumatei istorii a romaniei. a se remarca exodul transilvanenilor…inainte de romania si de dupa de romania. a crescut exponential, toti au fugit si au fost eficienti in alta limba.pe de alta parte e bine sa fie si gloata proasta... cu banii luati de la ei putem creste copii pentru cercuri superioare. va doresc somn usor si zbucuim prolific pe internet!",0
1003,,316,19,"ba punctulet!!!!!!!.....dupa ce ni-lau ucis,pot sa-i sufle in fund,cu ce ma ajuta pe mine ca il omagiaza??el trebuie sa simta asta,lui i sa luat dreptul de a traii,de ce nu-i omagiaza si pe martirii din:IpTtraznea,Gherla,Catina,Sighet etc???de ar avea putere,si acum ar face la fel,atat de mult ne urasc,ura de moarte,se vede dupa mesaje.....nu vreu si…nu accept o altercatie de genul,dar e alimentata continuu,de horoadele mongole...la urma urmei va fi varsare de sange,ca horoadele mongole nu se lasa de cersit.",0
1004,,317,19,Dana dute in mortii matii de jegoasa,1
1005,,318,19,"LORANT!!!nu mai bea ma vitriol,as vrea sa bei dar vezi ca delirezi,cum scumpa ta de mongolie sa fie secuii cei ce vor autonomie,ca doar secuii sunt pe gatate,asa cum sunteti si voi,marko vrea autonomie si spurcaciunea de episcop...secuii mai sunt vre-o cinci cu tot cu mata.",0
1006,,319,19,"Pleaca te rog vorbesc serios, tu nu esti o pierdere pentru tara asta. Habar n-ai ca tara asta nu e condusa de omul de rand, care da trebuie sa indure multe. Defapt daca era dupa indurare, trebuiau sa fie plecati de mult inclusiv parintii nostrii. Iti dai seama ce zici?! Ii bagi pe toti in aceeasi oala. Crezi ca altundeva o sa fii primit si privit mai…bine daca tu insuti n-ai demnitate. Daca vorbesc altii asa despre romani, demonstreaza tu ca nu e asa. Pana la urma tine de fiecare, generalizarea e o prostie imensa. Toata degrindolada e cu ajutor extern, inclusiv de mongolii de langa noi. Pe tine din pacate te-au castigat",0
1007,,320,19,"Inainte de a arunca cu noroi in altii ,reamintiti-va cum il omagiaza ungurii pe MARIAN COZMA in fiecare an la Veszprem.Chiar si statuie i s-a ridicat.Noi,romanii ?!",0
1008,,321,19,"dana, planul meu este sa plec. desigur pe motive de deminitate. matale mai ramai oleaca si pune pecetea pe ponta. esti in target.sunt curios de pruncii xenofobinei. oare in ce tara o sa fuga cand nu se vor vrea ratati autohtoni?",0
1009,,322,19,"Domnul Lorant, nu ne tie dumneata noua lectii de istorie te rog. De exemplu eu am luat cronica voastra, GESTA HUNGARORUM, culmea scrisa de unu de-al vostru, si am luat-o de la o facultate din Anglia ca sa nu fie cu interpretare(romana sau maghaira) si pentru mine e clar. Noi am fost in Panonia inaintea voastra, asa ca avem dreptul sa o revendicam. Iar…ca un plus al acestei airmatii, mai avem asa: cronica lui Nestor de la Kiev care spune acelasi lucru plus alte documente. Asa ca slabiti-ma cu istoria noastra, fiecare isi comemoreaza victoriile voi am vazut ca si infrangerile incredibile de genul Mohacs sau altele. Vi s-a dus suflul ca natie, asta e realitatea. Eu vreau sa vad omul, ungurul care raspunde pentru oamenii nevinovati masacrati acum doar cateva zeci de ani. Astept raspunsul domniei tale, si da secuii nu is unguri dar secui avem 800 in Romania declarati.?! casa vezi cum functiona si functioneaza si acum maghiarizarea secuilor si a romanilor. deci da, logic, romanii sunt nedreptati acolo. Ungurii au gasit Ardealul gol si le-a luat 150 ani sa-l parcurga, s-or fi impiedicat de copaci si munti, scuteste-ne te rog!",0
1010,,323,19,"Comentariul dvsTara fara viitor....adica de ce???vb cu guvernantii,ei sunt de vina pt tot ceea ce se intampla,ei nu au facut legi aspre pt:instigare la violenta,atacul asupra statutului Romaniei,drepturi inchipuite de minoritati,denigrarea integritatii Statului Roman,infintarea partidelor cu politica sovina etc....ei ne alimenteaza cu ura aceasta,si…mai accentuat politiciienii unguri...asa superiori avem ,cum vrei sa fim noi?daca ei sunt mai rau ca si, cei din Sodoma si Gomora...",0
1011,,324,19,"si dupa ce am citit toate tampeniile scrise de sovinisti,nationalisti,patrioti si alte cele,am gasit unul singur care cunoaste si istorie si zice simplu :SECUII NU SUNT UNGURI!!! Cristian tot respectul!!!inainte sa va apucati sa va luati de o tara,de o nationalitate,prima data cititi putina istorie(nu ce va predat la scoala unde romanii au castigat…toate razboaiele si restul sf-urilor),si dupa ce veti fi putin mai documentati,aveti dreptul sa va exprimati parerile,dar si atunci doar parerile.de judecat nu aveti dreptul sa judecati pe nimeni.",0
1012,,325,19,"Emile nu stiu ce mai cauti aici scursura? Da-i drumul te rog cat mai departe eventual du-te de unde au venit migratorii astia si poate ii iei si pe ei. Esti un om fara demnitate, iar un om fara demnitate impune nu respect, ci greata.",1
1013,,326,19,"cand o sa va vad facant punte la platit impozit, asa cum ati facut punte la proiectul xenofobina, am sa fiu niscaiva mai fericit ca am cetatenie romana. in rest ma doare la basca de accidentul care m-a facut sa ma nasc vorbitor al limbii lui Caragiale",0
1014,,327,19,"Andrei...andras...de unde sti tu ca e c...a ma???traiesti tu ce traieste ea?sti tu cum sa fi batjocorit in propria tara?,de niste vinituri,sti tu cum e sa tii frau la zeci de oameni???macar are tupeu...ce a facut fata asta ma???poate a atras atentia, ca trebuie sa luam decizii mai aspre, impotriva viitorilor hunguri...oricum situatia degenereaza in…rau pe zi ce trece,tot mai mult....te vad pe tine care 100%esti un harpon unguresc.CU MANA PE INIMA I DORESC TOT BINELE DIN LUME ACESTEI FETE PLINA DE CURAJ ...BRAVO,RESPECT SI CINSTE TIE.....",0
1015,,328,19,"Raluca, pe langa aceste cauze interne sunt si cauze externe. Iti spun un singur lucru, Italia nu a vazut 50 ani de comunism ca si Romania, elitele tarii omorate in inchisori gen Aiud, Sighet, centrul de reeducare Pitesti si altele...Nu stii despre ce vorbesti crede-ma. Asta nu scuza comportamentul unora dintre noi e drept, ei trebuie pedespsiditi. In…rest exemplele tale ma lasa reci, Dacia si restul au fost vandute pentru ca asta a fost conditia sa intra in UE. Punct. Asta e adevarul. Dar asta nu ma face sa ma simt inferior altora sa fim seriosi. Si mai este ceva, noi am fost la o congruenta de imperii...Pai numai in Ardeal 900 ani romanilor li s-a interzis orice mijloc de dezvoltare, ca astazi sa apari unii ca tine sa arunce cu noroi dar habar n-ai despre ce vorbesti. Cine raspunde de sarmanii romani masacrati de trupele hortyste doar pentru ca...erau romani?! Raspund ungurii cumva azi? Ma indoiesc...Asa ca raspunsul cauta-l atundeva dar nu in asemena expirmari.",0
1016,,329,19,"Ma adresez doar celor cu o farama de creier: uitati-va putin ce comentarii de tampi sunt facute la un articol de bun simt si care gandeste in viitor, nu in trecut ! Asta e poporul si asta e tara care o avem! Asta e nivelul intelectual care exista in aceasta tara! Asta e buna crestere care de fapt nu e!.. Cam ce viitor are o astfel de tara? Cam ce educatie…vor avea progeniturile acestor indivizi? Daca nu se schimba ceva RAPID, tara asta nu va avea nici un viitor! Tara asta va fi locuita de tampiti usor manipulabili si tigani!...",2
1017,,330,19,"singur lucru nu inteleg in acest scandal intre romani si maghiari: de ce nu se poate si civilizat, de ce trebuie sa urli cu gura mare in toata presa catre celalalt? de ce nu se poate trai civilizat cu alte nationalitati in aceasi tara cum se face si in strainatate. de mai mult de un an stau in finlanda, unde toate minoritatile sunt repectate ca lumea.…sunt unguroaica din covasna, mam crescut acolo, am prieteni romani din timisoara bucuresti cluj & co si ma inteleg super bine cu ei. navem treaba una cu cealalta. fiecare dintre noi -maghiari sau romani- avem defecte avem caracteristici bune, suntem de toate felurile. faptul ca un om sa intalnit cu unul care era hot si nebun nu inseamna ca toti de aceasi nationalitate sunt ca omul respectiv.trezitiva oameni buni, toate aceste scandale prin presa sunt facute intentionat de catre politici!! daca aveti bunul simt, si sunteti asa de mari cum va credeti atunci nu judecati o nationalitate inreaga pe baza unei persoane care va displace.fiecare are dreptul sa cante imnul care vrea, romaniei ungarieri sau germaniei...ce va deranjeaza? care e faza cu eleva asta? ce vrea, habar nare de lume! 1 dec era sambata anul trecut, unde a vrut la scoala sa cante imnul romaniei? nu tre sa intrebi pe nimeni daca ai voie sa canti imnul TARII IN CARE TRAIESTI DE ZIUA NATIONALA, hai sa fim seriosi! normal ca ai voie!cine ca fi urmatoarea persoana care o sa apara in presa cu tampenii de gen? unul de la gradinita ca na avut voie sa se joace cu jucarie facuta in romania sau wtf.",0
1018,,331,19,ce autor de cacat,0
1019,,332,19,"Hai sa facem concurs care ii mai umilit...Romanii - RRomi(ca doar sigla noastra este Rom)hoti,violatori.....Italienii- mafioti ,criminali ,violatori...Moldovenii-hoti,criminali,violatori ....Maghiarii---si ei au hoti violatori ,criminali etcetcetc ...si totusi ma intreb care este rostul sovinismului cand toti avem aceleasi defecte???la categoria calitati…suntem greu de egalat...Romania - 0 calitati turism distrus.agricultura distrusa,avem o amarata de Dacia care si aia a fost cumparata de Renault,fabrici darapanate.....italia-agricultura,turism,marca inregistrata la manacruri ,bauturi.fashion,papuci......maghiarii- agricultura,organizare civica si au totusi un turism mai dezvoltat decat al nostru chiar daca sunt mai limitati....asa ca instigarile astea nu isi au rostul doar atunci cand cineva are impresia ca este perfect si defapt nu este si cand capacitatea mintala de a percepe unele lucruri de etica este prea scazuta ....lipsa celor 7 ani de acasa este mare",2
1020,,333,19,"Cristina draga, dar nu a negat nimeni asta. Exista o degradare a societatii in care traim, dar motivele sunt multiple. Pe sarmanii aia din Muntii Apuseni nu i-a invatat nimeni bunul simt pentru ca il au de mici, nu sunt nici pe departe bogati - ci vai de ei, dar sunt OAMENI. Stii, pe vremuri 70 % erau analfabeti dar erau oameni, acum 90% sunt cretini…cu diplome. Intre toate acestea + si -, exista o vorba de duh care spune ca parintii si tara nu se vorbesc de rau. Matale uiti de anii comunismului si alte experimente care se fac pe noi chiar si azi, dar te asigur ca nici tarile din occident nu duc lipsa de aceasta degradare a societatii. Suntem condusi de vechea garda, de tradatorii de neam. Dar sunt si multi romani frumosi si demni, mai umbla prin tara si cauta si plusurile...ai sa vezi ca sunt foarte multe, unele din ele pierdute pe veci de asa zisii vestici.",0
1021,,334,19,"In mod normal, aceeasi manipulare sinistra a maselor ar trece nevazuta. Cand tara are probleme grave cu criza, cand Nastase face nici 1 an de puscarie pentru furtul milioanelor de euro, cand scumpirea combustibilului sare de 1.5E, pe romani ii freaca grija ungurilor vietii.Pe langa ca multi dintre idiotii care posteaza sunt ANAGRAMATI si analfabeti…(in locul vostru, mi-as da 2 palme inainte sa scriu ceva si apoi as plati pe cineva sa imi mai dea 2 ca sa invat dracului ca patriotismul nu inseamna sa te iei in gura cu o natie doar pentru ca 'ti-a zis cineva ca in Covasna NU SE VORBESTE ROMANA!!!111 lololol') mai sunteti si idioti usor de manipulat, prosti fara frecventa.Sabina vietii are in spate pe cineva care i-a bagat tampenii in cap si care a dus-o unde e acum cu toate aberatiile pe care le stie si scrie. La 15 ani, ma? doar un clocait naiv ar crede ca fata aia e capabila de asemenea gandira si analiza nationalista.In timp ce tara arde, fiecare dobitoc cu basini patriotice in cap crede ca sursa tuturor problemelor sunt ungurii. Ba, ungurii se pisa pe romani oricand, cetatenia ungureasca are mult mai mare valoare decat cea romana.Ia vedeti, unde anume le e jena ungurilor sa spuna ca sunt unguri in lume, spre deosebire de romani. Sau unde anume vor ungurii vietii tara, de parca ar fi mare branza de ce au lasat hotii si politicienii mizerabili din ea.Adormiti mental ce sunteti, vine apocalipsa si pe voi va freaca de ungurii Laci si Pista.",1
1022,,335,19,"Sunt satula de ""intelectualismul"" acesta de salon. ROMANII DIN HARGHITA SI COVASNA SUNT UMULITI SI BATJOCORITI de 20 de ani incoace, asa ca tu jurnalist cu ambitii elitiste, scuteste-ma!",0
1023,,336,19,"nu ma asteptam la un raspuns mai intelectual ....nu am demnitate din cauza asa numitilor ""Romani patrioti""...daca cineva imi v-a putea aduce argumente bine stabilete la urmatoarele intrebari ..jos palaria ::::Ce importanta are din ce rasa facem parte???cu ce suntem noi mai presus(cu stea in frunte) fata de maghiari????...oricum Romania nu are un popor…unit, suntem cei mai buni la ""a ne fute unu pe altu' ...""we are za best in za world""...stim sa iesim in strada pt idiotenii(dar cand vine vorba de cresterea titeiului *toata lumea sta chitic*, cand ne vin facturi bomba *stam din nou chitic*)....suntem o generatie far' de bun simti ,misogini,ipocriti si multe alte descrieri care nu isi au rostul...prima data trebuie sa NE UITAM IN GRADINA NOASTRA la ce facaturi avem si apoi sa vorbim de alte rase",0
1024,,337,19,"Draga autorule,Daca toti maghiarii din Transilvania ar gandi ca tine si ar intelege ca atata vreme cat traiesc pe teritoriul unei tari straine lor vor trebui sa respecte valorile acelei tari, atunci si romanii ar respecta pe respectivii maghiari, dar vezi dumneata, intre romani si maghiari exista aceasta disputa care in special dupa 89 se precipita…din ce in ce mai mult. Tin sa amintesc ca pe teritoriul romanesc nu sunteti doar ungurii o minoritate. Daca ar fi sa ne gandim cati sunt ucraineni, lipoveni, turci, germani si de ce nu si rromi sau tigani. Daca cu ultimii de pe lista exista divergente, acestea se pot vedea si in alte tari, asa ca nu cred ca putem pune problema discriminarii, si ce e mai interesant este ca desi pe multi dintre ei nu ii putem accepta pentru cum se comporta si pentru ca foarte multi dintre ei din pacate se bazeaza pe aceleasi ""principii comportamentale"" se poate confunda de multe ori atitudinea celor care nu sunt rromi fata de rromi ca discriminatorie, dar de asemenea apreciem foarte mult ceea ce sunt tiganii adevarati, cei care sunt adevarati mestesugari, lautari si asa mai departe, pe care ii apreciem pentru atidudinea lor in societate, care au inteles ca singura lor cale de a fi acceptati de societate este sa se integreze in ea. In schimb cand e vorba de unguri, sau maghiari aici apare o problema: o parte dintre acestia ridica pretentii teritoriale, cer drepturi speciale si deja au mai multe drepturi in Romania decat romanii. Cu toate astea, nu le este suficient si instiga in continuare. Da, de visat toti romanii viseaza sa traiasca in liniste si pace si cu restul lumii si cu ungurii s.a.m.d., dar atitudinea unora este de-a dreptul jignitoare. Sunt de acord sa nu stii limba romana daca esti strain in romania, dar nu sunt de acord ca atunci cand lucrezi intr-un magazin in Romania, stiind limba romana sa nu servesti decat unguri iar romanilor sa le raspunzi doar dupa ce esti injurat si sa raspunzi intr-o romana foarte corecta chiar. Aici este problema. Este o experienta personala si stiu ce spun. Acum sunt intr-o tara straina unde nu le cunosc limba. Nu exista problema asta pentru straini ca eu nu le vorbesc limba, dar nici noi nu avem pretentii si incercam sa ne integram invatand cat mai repede cuvintele necesare sa supravietuim si sa ne descurcam. Deci... daca maghiarii vor pace, sa faca pace, sa nu mai instige in Romania la insubordonare si sa nu mai batjocoreasca romanul de rand pe teritoriul romanesc. Romanii nu fac asta.",0
